Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
1200000,0.30099997,38.75903614457831,7.835018,9.373090746581555,9.373090746581555,1.1832008,0.06963191,0.00012076276,0.14025423,0.0020186862,1.0
1210000,0.27166477,37.24242424242424,8.014655,9.651416458161371,9.651416458161371,1.006581,0.06903722,0.00011921269,0.13973756,0.0019929032,1.0
1220000,0.22917928,34.30175438596491,8.11571,9.795773181737514,9.795773181737514,0.5704565,0.06287013,0.00011765932,0.13921975,0.0019670655,1.0
1230000,0.23772876,36.794238683127574,7.973952,9.695196822163512,9.695196822163512,0.72808385,0.06702677,0.00011625937,0.1387531,0.0019437795,1.0
1240000,0.27300447,43.75313807531381,7.839126,9.16958452555425,9.16958452555425,1.0490416,0.067494,0.000114858114,0.13828601,0.0019204719,1.0
1250000,0.21839194,34.08664259927798,7.9782147,9.744158360329893,9.744158360329893,1.1123211,0.06756662,0.00011330934,0.13776976,0.0018947108,1.0
1260000,0.229077,36.28787878787879,7.928038,9.676978702421458,9.676978702421458,0.7895123,0.07273133,0.00011175011,0.13725,0.0018687755,1.0
1270000,0.2209778,39.125506072874494,7.911771,9.715038908652991,9.715038908652991,0.545492,0.06603728,0.00011019643,0.13673213,0.0018429328,1.0
1280000,0.24909218,42.74666666666667,7.723845,9.486865249739752,9.486865249739752,1.4400384,0.06829506,0.00010864475,0.13621488,0.0018171228,1.0
1290000,0.24868433,39.573076923076925,7.856965,9.444952473101928,9.444952473101928,1.056171,0.07315788,0.00010725205,0.13575068,0.0017939579,1.0
1300000,0.20369172,34.80451127819549,8.00951,9.829735420895426,9.829735420895426,0.68031704,0.069695234,0.000105855404,0.13528511,0.0017707268,1.0
1310000,0.20113431,36.85401459854015,8.106679,9.765537805800891,9.765537805800891,0.54973215,0.066813305,0.000104305465,0.13476846,0.0017449461,1.0
1320000,0.22007129,38.47389558232932,7.9471254,9.49158838830621,9.49158838830621,1.2682054,0.069545396,0.00010275743,0.13425246,0.0017191973,1.0
1330000,0.18419504,35.29602888086642,8.058471,9.796644942489538,9.796644942489538,0.5451533,0.069226556,0.00010120459,0.13373485,0.0016933683,1.0
